date,crop,trt,plot,split,family,genus,sp,life_stage
5/28/2022,bean ,na,201,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,201,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,201,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,201,2,Elateridae,na,na,adult
5/28/2022,bean ,na,201,2,Formicidae,na,na,adult
5/28/2022,bean ,na,201,2,Linyphiidae,na,na,adult
5/28/2022,bean ,na,201,2,Opiliones,na,na,adult
5/28/2022,bean ,na,201,2,Opiliones,na,na,adult
5/28/2022,bean ,na,201,2,Opiliones,na,na,adult
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,201,1,Carabidae,Amara,na,adult
5/28/2022,bean ,na,201,1,Carabidae,Amara,na,adult
5/28/2022,bean ,na,201,1,Carabidae,Amara,na,adult
5/28/2022,bean ,na,201,1,Carabidae,Amara,na,adult
5/28/2022,bean ,na,201,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,201,1,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,201,1,Staphylinidae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Elateridae,na,na,adult
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,201,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,202,1,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,bean ,na,202,1,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,bean ,na,202,1,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,bean ,na,202,1,Carabidae ,Poecilus ,lucublandus ,adult
5/28/2022,bean ,na,202,1,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,202,1,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,202,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,202,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,202,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,202,1,Linyphiidae,na,na,adult
5/28/2022,bean ,na,202,1,Opiliones,na,na,adult
5/28/2022,bean ,na,202,1,Opiliones,na,na,adult
5/28/2022,bean ,na,202,1,Opiliones,na,na,adult
5/28/2022,bean ,na,202,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,1,Carabidae,Amara,na,adult
5/28/2022,bean ,na,202,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,202,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,202,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,202,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,202,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,202,2,Lycosidae,Allocosa,na,adult
5/28/2022,bean ,na,202,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,202,2,Formicidae,na,na,adult
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,202,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,203,1,Lycosidae,Pardosa,na,adult 
5/28/2022,bean ,na,203,1,Liniphiide,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,203,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,203,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,203,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,203,2,Formicidae,na,na,adult
5/28/2022,bean ,na,203,2,Formicidae,na,na,adult
5/28/2022,bean ,na,203,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,adult
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,203,1,Elateridae,na,na,adult
5/28/2022,bean ,na,203,1,Elateridae,na,na,adult
5/28/2022,bean ,na,203,1,Elateridae,na,na,adult
5/28/2022,bean ,na,203,1,Staphylinidae,na,na,adult
5/28/2022,bean ,na,203,1,Staphylinidae,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,adult
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,203,1,Formicidae,na,na,adult
5/28/2022,bean ,na,203,1,Formicidae,na,na,adult
5/28/2022,bean ,na,203,1,Formicidae,na,na,adult
5/28/2022,bean ,na,204,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,204,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,204,2,Elateridae,na,na,adult
5/28/2022,bean ,na,204,2,Elateridae,na,na,adult
5/28/2022,bean ,na,204,2,Opiliones,na,na,adult
5/28/2022,bean ,na,204,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,204,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,301,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,301,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,301,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,301,1,Formicidae,na,na,adult
5/28/2022,bean ,na,301,1,Formicidae,na,na,adult
5/28/2022,bean ,na,301,1,Staphylinidae,na,na,adult
5/28/2022,bean ,na,301,1,Opiliones,na,na,adult
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,301,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,bcw,adult
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,taw,adult
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,slug,adult
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,sb,adult
5/28/2022,bean ,na,302,2,Lycosidae,Pardosa,other,adult
5/28/2022,bean ,na,302,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,302,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,302,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,302,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,302,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,302,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,302,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,302,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,302,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,302,1,Elateridae,na,na,adult
5/28/2022,bean ,na,302,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,302,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,303,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,303,1,Elateridae,na,na,adult
5/28/2022,bean ,na,303,1,Elateridae,na,na,adult
5/28/2022,bean ,na,303,1,Elateridae,na,na,adult
5/28/2022,bean ,na,303,1,Formicidae,na,na,adult
5/28/2022,bean ,na,303,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,303,1,Opiliones,na,na,adult
5/28/2022,bean ,na,303,1,Opiliones,na,na,adult
5/28/2022,bean ,na,303,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Elateridae,na,na,adult
5/28/2022,bean ,na,303,2,Elateridae,na,na,adult
5/28/2022,bean ,na,303,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,303,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,303,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,303,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,303,2,Elateridae,na,na,adult
5/28/2022,bean ,na,304,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,304,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,304,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,304,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,304,1,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,304,1,Elateridae,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,adult
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,304,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,304,2,Elateridae,na,na,adult
5/28/2022,bean ,na,304,2,Opiliones,na,na,adult
5/28/2022,bean ,na,304,2,Opiliones,na,na,adult
5/28/2022,bean ,na,304,2,Opiliones,na,na,adult
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,304,2,Carabidae,Badister,na,adult
5/28/2022,bean ,na,401,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,401,1,Linyphiidae,na,na,adult
5/28/2022,bean ,na,401,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Cicindelidae,Cicindelia ,sexguttata,adult
5/28/2022,bean ,na,401,2,Carabidae,Amara,na,adult
5/28/2022,bean ,na,401,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,401,2,Elateridae,na,na,adult
5/28/2022,bean ,na,401,2,Elateridae,na,na,adult
5/28/2022,bean ,na,401,2,Elateridae,na,na,adult
5/28/2022,bean ,na,401,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,401,2,Linyphiidae,na,na,adult
5/28/2022,bean ,na,401,2,Linyphiidae,na,na,adult
5/28/2022,bean ,na,401,2,Linyphiidae,na,na,adult
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,401,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,402,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,402,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,402,2,Lycosidae,Schizocosa,na,adult
5/28/2022,bean ,na,402,2,Lycosidae,Allocosa,na,adult
5/28/2022,bean ,na,402,2,Opiliones,na,na,adult
5/28/2022,bean ,na,402,2,Opiliones,na,na,adult
5/28/2022,bean ,na,402,2,Opiliones,na,na,adult
5/28/2022,bean ,na,402,2,Opiliones,na,na,adult
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,402,1,Elateridae,na,na,adult
5/28/2022,bean ,na,402,1,Elateridae,na,na,adult
5/28/2022,bean ,na,402,1,Lycosidae,na,na,adult
5/28/2022,bean ,na,402,1,Opiliones,na,na,adult
5/28/2022,bean ,na,402,1,Opiliones,na,na,adult
5/28/2022,bean ,na,402,1,Opiliones,na,na,adult
5/28/2022,bean ,na,402,1,Opiliones,na,na,adult
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,402,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,1,Linyphiidae,na,na,adult
5/28/2022,bean ,na,403,1,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,403,1,Staphylinidae,na,na,adult
5/28/2022,bean ,na,403,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,403,1,Opiliones,na,na,adult
5/28/2022,bean ,na,403,1,Opiliones,na,na,adult
5/28/2022,bean ,na,403,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,403,2,Carabidae,Chlaenius,tricolor,adult
5/28/2022,bean ,na,403,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,403,2,Lycosidae,Pardosa,na,adult
5/28/2022,bean ,na,403,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,403,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,403,2,Staphylinidae,na,na,adult
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,403,2,Carabidae,Bembidion,na,adult
5/28/2022,bean ,na,404,2,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,404,2,Elateridae,na,na,adult
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,2,Carabidae,Amara,na,adult
5/28/2022,bean ,na,404,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,404,1,Carabidae,Poecilus,lucublandus,adult
5/28/2022,bean ,na,404,1,Opiliones,na,na,juvenile
5/28/2022,bean ,na,404,1,Opiliones,na,na,juvenile
