date,crop,trt,plot,split,family,genus,sp,life_stage
7/1/2022,corn,na,104,2,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,104,2,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,105,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,105,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,105,2,Lycosidae ,Pardosa,na,juvenile 
7/1/2022,corn,na,105,2,Lycosidae ,Varacosa?,na,adult 
7/1/2022,corn,na,105,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,105,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,105,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,105,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,201,1,Carabidae ,Amara,na,adult 
7/1/2022,corn,na,201,1,Carabidae ,Chlaenius ,tricolor ,adult 
7/1/2022,corn,na,201,1,Cicindelidae,Cicindelia ,sexguttata,adult
7/1/2022,corn,na,201,1,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,201,1,Lycosidae ,Schizocosa ,na,adult 
7/1/2022,corn,na,201,1,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,201,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,201,1,Lycosidae ,Schizocosa ,na,adult 
7/1/2022,corn,na,201,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,201,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,201,1,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,201,1,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,201,1,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,201,1,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,201,1,Lycosidae ,Varacosa,na,adult 
7/1/2022,corn,na,201,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,201,1,Thomisidae ,Bassaniana,na,adult 
7/1/2022,corn,na,202,1,Salticidae,Phidippus,na,adult 
7/1/2022,corn,na,202,1,Thomisidae ,Misumenoides,na,adult 
7/1/2022,corn,na,202,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,202,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,202,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,202,2,Lycosidae ,Schizocosa ,na, adult 
7/1/2022,corn,na,202,2,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,202,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,202,2,Opiliones ,na,na,adult
7/1/2022,corn,na,203,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,203,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,203,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,203,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,203,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,203,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,203,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,203,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,203,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,203,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,204,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,204,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,204,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,204,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,204,1,Thomisidae ,Misumenoides,na,adult 
7/1/2022,corn,na,204,2,Lycosidae ,Pardosa ,na,adult 
7/1/2022,corn,na,204,2,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,204,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,301,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,301,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,301,2,Lycosidae ,Schizocosa ,na, adult 
7/1/2022,corn,na,301,2,Lycosidae ,Schizocosa ,na, adult 
7/1/2022,corn,na,301,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,302,1,Lycosidae ,Pardosa,na,juvenile 
7/1/2022,corn,na,302,1,Opiliones ,na,na,adult
7/1/2022,corn,na,302,1,Opiliones ,na,na,adult
7/1/2022,corn,na,302,1,Opiliones ,na,na,adult
7/1/2022,corn,na,302,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,302,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,302,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,302,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,302,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,302,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,302,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,302,2,Lycosidae ,Pardosa,na,juvenile 
7/1/2022,corn,na,303,1,Linyphiidae,na,na,adult
7/1/2022,corn,na,303,1,Lycosidae ,Pardosa ,na,adult
7/1/2022,corn,na,303,1,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,303,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,303,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,303,2,Lycosidae ,na,na, adult 
7/1/2022,corn,na,303,2,Lycosidae ,Schizocosa ,na, adult 
7/1/2022,corn,na,303,2,Opiliones ,na,na,adult
7/1/2022,corn,na,304,1,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,304,1,Lycosidae ,Pardosa,na,juvenile 
7/1/2022,corn,na,304,1,Opiliones ,na,na,adult
7/1/2022,corn,na,304,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,304,1,Opiliones ,na,na,juvenile 
7/1/2022,corn,na,304,1,Staphylinidae,na,na,adult 
7/1/2022,corn,na,304,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,304,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,304,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,401,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,401,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,401,2,Carabidae ,Poecilus ,lucublandus ,adult
7/1/2022,corn,na,401,2,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,401,2,Lycosidae ,Allocosa ,na,adult
7/1/2022,corn,na,401,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,402,1,Carabidae ,Poecilus ,lucublandus ,adult 
7/1/2022,corn,na,402,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,402,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,402,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,402,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,402,1,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,402,2,Lycosidae ,na,na,adult
7/1/2022,corn,na,402,2,Lycosidae ,na,na,adult
7/1/2022,corn,na,402,2,Lycosidae ,na,na,adult
7/1/2022,corn,na,402,2,Lycosidae ,na,na,adult
7/1/2022,corn,na,402,2,Thomisidae ,Misumenoides,na,adult
7/1/2022,corn,na,403,1,Carabidae ,Poecilus ,na,
7/1/2022,corn,na,403,1,Carabidae ,Poecilus ,na,
7/1/2022,corn,na,403,1,Linyphiidae,na,na,adult
7/1/2022,corn,na,403,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,403,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,403,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,403,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,403,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,403,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,403,2,Lycosidae ,Pardosa,na,juvenile 
7/1/2022,corn,na,404,1,Carabidae ,Poecilus ,lucublandus ,adult
7/1/2022,corn,na,404,2,Linyphiidae,na,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,Gladicosa ,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,404,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,404,2,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,404,2,Lycosidae ,na,na,adult
7/1/2022,corn,na,501,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,501,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,501,2,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,502,1,Lycosidae ,Schizocosa ,na,adult
7/1/2022,corn,na,502,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,502,1,Thomisidae ,na,na,juvenile 
7/1/2022,corn,na,502,2,Lycosidae ,Schizocosa ,na,adult 
7/1/2022,corn,na,502,2,Lycosidae ,Pardosa,na,adult 
7/1/2022,corn,na,503,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,503,1,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,503,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,503,1,Lycosidae ,Schizocosa ,na,adult 
7/1/2022,corn,na,503,2,Linyphiidae,na,na,adult 
7/1/2022,corn,na,503,2,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,503,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,503,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,503,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,503,2,Opiliones ,na,na,adult 
7/1/2022,corn,na,504,1,Linyphiidae,na,na,adult 
7/1/2022,corn,na,504,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,504,1,Lycosidae ,na,na,adult
7/1/2022,corn,na,504,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,504,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,504,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,504,1,Lycosidae ,Pardosa,na,adult
7/1/2022,corn,na,504,1,Lycosidae ,na,na,juvenile 
7/1/2022,corn,na,504,1,Opiliones ,na,na,adult 
7/1/2022,corn,na,504,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,504,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,504,2,Lycosidae ,Pardosa ,na, adult 
7/1/2022,corn,na,504,2,Lycosidae ,Schizocosa ,na,adult 
7/1/2022,corn,na,504,2,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,504,2,Lycosidae ,na,na,juvenile
7/1/2022,corn,na,504,2,Lycosidae ,na,na,juvenile
