location,date,tempC,growth_stage,block,plot_id,treatment,transect,plant_num,damage_score,damage_type
PA,6/23/2021,11.11,V5,5,503,1,1,16,1,s
PA,6/23/2021,11.11,V5,5,503,1,1,17,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,1,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,2,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,3,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,4,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,5,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,6,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,7,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,8,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,9,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,10,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,11,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,12,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,13,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,14,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,15,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,16,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,17,0,na
PA,6/23/2021,11.11,V5,5,503,1,2,18,1,s
PA,6/23/2021,11.11,V5,5,503,1,2,19,0,na
PA,6/23/2021,11.11,V5,5,503,1,3,1,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,2,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,3,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,4,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,5,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,6,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,7,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,8,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,9,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,10,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,11,0,na
PA,6/23/2021,11.11,V5,5,503,1,3,12,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,13,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,14,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,15,0,na
PA,6/23/2021,11.11,V5,5,503,1,3,16,1,s
PA,6/23/2021,11.11,V5,5,503,1,3,17,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,1,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,2,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,3,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,4,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,5,1,bcw
PA,6/23/2021,11.11,V5,5,503,1,4,6,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,7,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,8,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,9,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,10,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,11,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,12,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,13,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,14,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,15,0,na
PA,6/23/2021,11.11,V5,5,503,1,4,16,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,17,2,s
PA,6/23/2021,11.11,V5,5,503,1,4,18,1,s
PA,6/23/2021,11.11,V5,5,503,1,4,19,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,1,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,2,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,3,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,4,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,5,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,6,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,7,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,8,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,9,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,10,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,11,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,12,0,na
PA,6/23/2021,11.11,V5,5,503,1,5,13,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,14,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,15,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,16,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,17,1,s
PA,6/23/2021,11.11,V5,5,503,1,5,18,0,na
PA,6/23/2021,11.11,V5,5,504,4,1,1,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,2,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,3,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,4,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,5,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,6,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,7,2,s
PA,6/23/2021,11.11,V5,5,504,4,1,8,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,9,0,na
PA,6/23/2021,11.11,V5,5,504,4,1,10,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,11,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,12,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,13,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,14,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,15,2,s
PA,6/23/2021,11.11,V5,5,504,4,1,16,1,s
PA,6/23/2021,11.11,V5,5,504,4,1,17,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,1,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,2,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,3,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,4,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,5,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,6,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,7,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,8,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,9,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,10,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,11,0,na
PA,6/23/2021,11.11,V5,5,504,4,2,12,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,13,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,14,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,15,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,16,1,s
PA,6/23/2021,11.11,V5,5,504,4,2,17,2,"s, bcw"
PA,6/23/2021,11.11,V5,5,504,4,2,18,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,1,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,2,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,3,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,4,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,5,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,6,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,7,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,8,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,9,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,10,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,11,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,12,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,13,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,14,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,15,1,s
PA,6/23/2021,11.11,V5,5,504,4,3,16,0,na
PA,6/23/2021,11.11,V5,5,504,4,3,17,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,1,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,2,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,3,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,4,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,5,0,na
PA,6/23/2021,11.11,V5,5,504,4,4,6,2,s
PA,6/23/2021,11.11,V5,5,504,4,4,7,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,8,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,9,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,10,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,11,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,12,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,13,2,s
PA,6/23/2021,11.11,V5,5,504,4,4,14,2,s
PA,6/23/2021,11.11,V5,5,504,4,4,15,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,16,1,s
PA,6/23/2021,11.11,V5,5,504,4,4,17,1,"s, bcw"
PA,6/23/2021,11.11,V5,5,504,4,4,18,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,1,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,2,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,3,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,4,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,5,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,6,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,7,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,8,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,9,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,10,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,11,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,12,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,13,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,14,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,15,0,na
PA,6/23/2021,11.11,V5,5,504,4,5,16,1,s
PA,6/23/2021,11.11,V5,5,504,4,5,17,1,s
PA,6/21/2022,21.6,V3,1,101,1,1,1,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,2,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,3,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,4,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,5,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,6,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,7,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,8,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,9,0,na
PA,6/21/2022,21.6,V3,1,101,1,1,10,0,na
PA,6/21/2022,21.6,V3,1,101,1,1,11,0,na
PA,6/21/2022,21.6,V3,1,101,1,1,12,1,s
PA,6/21/2022,21.6,V3,1,101,1,1,13,0,na
PA,6/21/2022,21.6,V3,1,101,1,1,14,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,15,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,1,16,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,2,1,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,2,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,3,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,4,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,5,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,6,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,7,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,8,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,9,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,10,0,na
PA,6/21/2022,21.6,V3,1,101,1,2,11,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,2,12,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,13,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,2,14,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,15,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,16,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,17,1,s
PA,6/21/2022,21.6,V3,1,101,1,2,18,0,na
PA,6/21/2022,21.6,V3,1,101,1,3,1,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,3,2,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,3,3,0,na
PA,6/21/2022,21.6,V3,1,101,1,3,4,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,5,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,6,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,7,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,8,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,9,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,10,1,bcw
PA,6/21/2022,21.6,V3,1,101,1,3,11,1,sb
PA,6/21/2022,21.6,V3,1,101,1,3,12,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,13,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,14,1,s
PA,6/21/2022,21.6,V3,1,101,1,3,15,0,na
PA,6/21/2022,21.6,V3,1,101,1,3,16,1,sb
PA,6/21/2022,21.6,V3,1,102,3,1,1,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,2,1,sb
PA,6/21/2022,21.6,V3,1,102,3,1,3,1,bcw
PA,6/21/2022,21.6,V3,1,102,3,1,4,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,5,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,6,0,na
PA,6/21/2022,21.6,V3,1,102,3,1,7,1,bcw
PA,6/21/2022,21.6,V3,1,102,3,1,8,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,9,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,10,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,11,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,12,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,13,1,s
PA,6/21/2022,21.6,V3,1,102,3,1,14,2,"s, bcw, sb"
PA,6/21/2022,21.6,V3,1,102,3,1,15,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,1,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,2,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,3,1,sb
PA,6/21/2022,21.6,V3,1,102,3,2,4,1,s 
PA,6/21/2022,21.6,V3,1,102,3,2,5,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,6,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,7,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,8,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,9,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,10,1,"s, bcw"
PA,6/21/2022,21.6,V3,1,102,3,2,11,1,"s, sb"
PA,6/21/2022,21.6,V3,1,102,3,2,12,1,"s, bcw"
PA,6/21/2022,21.6,V3,1,102,3,2,13,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,14,1,"s, sb"
PA,6/21/2022,21.6,V3,1,102,3,2,15,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,16,1,s
PA,6/21/2022,21.6,V3,1,102,3,2,17,1,"s, sb"
PA,6/21/2022,21.6,V3,1,102,3,2,18,1,"s, sb"
PA,6/21/2022,21.6,V3,1,102,3,2,19,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,1,0,na
PA,6/21/2022,21.6,V3,1,102,3,3,2,0,na
PA,6/21/2022,21.6,V3,1,102,3,3,3,0,na
PA,6/21/2022,21.6,V3,1,102,3,3,4,1,sb
PA,6/21/2022,21.6,V3,1,102,3,3,5,1,sb
PA,6/21/2022,21.6,V3,1,102,3,3,6,1,s 
PA,6/21/2022,21.6,V3,1,102,3,3,7,0,na
PA,6/21/2022,21.6,V3,1,102,3,3,8,1,"s, sb"
PA,6/21/2022,21.6,V3,1,102,3,3,9,1,bcw
PA,6/21/2022,21.6,V3,1,102,3,3,10,1,sb
PA,6/21/2022,21.6,V3,1,102,3,3,11,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,12,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,13,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,14,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,15,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,16,1,s
PA,6/21/2022,21.6,V3,1,102,3,3,17,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,1,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,2,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,3,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,4,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,5,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,6,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,7,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,8,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,9,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,10,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,11,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,12,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,13,1,"s, sb"
PA,6/21/2022,21.6,V3,1,103,2,1,14,1,s
PA,6/21/2022,21.6,V3,1,103,2,1,15,1,"s, bcw"
PA,6/21/2022,21.6,V3,1,103,2,1,16,3,"s, sb"
PA,6/21/2022,21.6,V3,1,103,2,1,17,2,"s, sb"
PA,6/21/2022,21.6,V3,1,103,2,1,18,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,1,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,2,1,"s, sb"
PA,6/21/2022,21.6,V3,1,103,2,2,3,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,4,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,5,0,na
PA,6/21/2022,21.6,V3,1,103,2,2,6,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,7,0,na
PA,6/21/2022,21.6,V3,1,103,2,2,8,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,9,0,na
PA,6/21/2022,21.6,V3,1,103,2,2,10,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,11,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,12,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,13,0,na
PA,6/21/2022,21.6,V3,1,103,2,2,14,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,15,0,na
PA,6/21/2022,21.6,V3,1,103,2,2,16,1,s
PA,6/21/2022,21.6,V3,1,103,2,2,17,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,1,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,2,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,3,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,4,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,5,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,6,1,"s, sb"
PA,6/21/2022,21.6,V3,1,103,2,3,7,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,8,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,9,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,10,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,11,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,12,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,13,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,14,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,15,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,16,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,17,1,s
PA,6/21/2022,21.6,V3,1,103,2,3,18,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,1,2,s
PA,6/21/2022,21.6,V3,1,104,4,1,2,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,3,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,4,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,5,1,"s, sb"
PA,6/21/2022,21.6,V3,1,104,4,1,6,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,7,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,8,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,9,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,10,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,11,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,12,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,13,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,14,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,15,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,16,1,s
PA,6/21/2022,21.6,V3,1,104,4,1,17,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,1,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,2,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,3,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,4,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,5,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,6,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,7,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,8,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,9,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,10,3,"s, sb"
PA,6/21/2022,21.6,V3,1,104,4,2,11,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,12,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,13,0,na
PA,6/21/2022,21.6,V3,1,104,4,2,14,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,15,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,16,1,s
PA,6/21/2022,21.6,V3,1,104,4,2,17,0,na
PA,6/21/2022,21.6,V3,1,104,4,2,18,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,1,0,na
PA,6/21/2022,21.6,V3,1,104,4,3,2,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,3,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,4,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,5,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,6,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,7,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,8,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,9,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,10,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,11,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,12,1,s
PA,6/21/2022,21.6,V3,1,104,4,3,13,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,1,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,1,2,0,na
PA,6/21/2022,21.6,V3,2,201,3,1,3,1,sb
PA,6/21/2022,21.6,V3,2,201,3,1,4,0,na
PA,6/21/2022,21.6,V3,2,201,3,1,5,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,1,6,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,7,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,1,8,0,na
PA,6/21/2022,21.6,V3,2,201,3,1,9,1,"s, bcw, sb"
PA,6/21/2022,21.6,V3,2,201,3,1,10,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,11,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,12,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,13,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,14,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,1,15,1,s
PA,6/21/2022,21.6,V3,2,201,3,1,16,2,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,1,17,3,sb
PA,6/21/2022,21.6,V3,2,201,3,1,18,3,s
PA,6/21/2022,21.6,V3,2,201,3,2,1,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,2,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,3,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,2,4,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,2,5,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,2,6,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,7,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,8,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,9,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,10,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,11,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,12,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,13,1,s
PA,6/21/2022,21.6,V3,2,201,3,2,14,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,2,15,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,2,16,1,s 
PA,6/21/2022,21.6,V3,2,201,3,2,17,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,2,18,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,1,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,3,2,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,3,1,"s, bcw, sb"
PA,6/21/2022,21.6,V3,2,201,3,3,4,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,5,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,6,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,7,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,8,1,"s, bcw"
PA,6/21/2022,21.6,V3,2,201,3,3,9,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,10,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,11,2,s
PA,6/21/2022,21.6,V3,2,201,3,3,12,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,13,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,14,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,15,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,16,1,"s, sb"
PA,6/21/2022,21.6,V3,2,201,3,3,17,1,s
PA,6/21/2022,21.6,V3,2,201,3,3,18,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,1,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,2,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,3,1,"s, sb"
PA,6/21/2022,21.6,V3,2,202,4,1,4,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,5,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,6,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,7,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,8,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,9,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,10,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,11,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,12,1,"s, sb"
PA,6/21/2022,21.6,V3,2,202,4,1,13,1,"s, sb"
PA,6/21/2022,21.6,V3,2,202,4,1,14,1,"s, sb"
PA,6/21/2022,21.6,V3,2,202,4,1,15,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,16,1,s
PA,6/21/2022,21.6,V3,2,202,4,1,17,0,na
PA,6/21/2022,21.6,V3,2,202,4,2,1,1,s
PA,6/21/2022,21.6,V3,2,202,4,2,2,1,s
PA,6/21/2022,21.6,V3,2,202,4,2,3,1,s
PA,6/21/2022,21.6,V3,2,202,4,2,4,1,"s, sb"
PA,6/21/2022,21.6,V3,2,202,4,2,5,1,s
PA,6/21/2022,21.6,V3,2,202,4,2,6,1,s
